row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
260,2075,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23831910,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1038,300,explicit_numeric,620,20,640,1,,[],p1T7tVu-fdNmn-a3bc49646a13a27f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:01.300118+00:00,2026-09-16T02:02:02.209534+00:00,0.909,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
261,2080,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17971187,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,609,300,explicit_numeric,473,21,494,1,,[],p1T7vLG-fdNmn-a3bc498ae90a5b53,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:07.435692+00:00,2026-09-16T02:02:09.072683+00:00,1.637,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
262,2095,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10490564,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,613,20,633,1,,[],p1T82Hm-fdNmn-a3bc4a082bcd0682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:27.509566+00:00,2026-09-16T02:02:28.732321+00:00,1.223,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
263,2100,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23999452,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,651,20,671,1,,[],p1T847c-4YNCb4-a3bc4a2eba25df96,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:33.658761+00:00,2026-09-16T02:02:34.672568+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
264,2107,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24747511,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,530,20,550,1,,[],p1T86p6-4YNCb4-a3bc4a677eda2e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:42.766715+00:00,2026-09-16T02:02:43.681929+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
265,2112,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22440363,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,675,21,696,1,,[],p1T88og-4YNCb4-a3bc4a91599ac03e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:49.426420+00:00,2026-09-16T02:02:50.748365+00:00,1.322,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
266,2127,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26784147,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,581,21,602,1,,[],p1T8EZy-4YNCb4-a3bc4b0a8ae32df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:08.669654+00:00,2026-09-16T02:03:09.835004+00:00,1.165,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
267,2132,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25103647,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,586,20,606,1,,[],p1T8GSZ-fdNmn-a3bc4b3149911fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:15.026178+00:00,2026-09-16T02:03:15.939639+00:00,0.913,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
268,2139,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22365295,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,598,20,618,1,,[],p1T8K9e-4YNCb4-a3bc4b6acebf5683,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:24.246461+00:00,2026-09-16T02:03:25.361338+00:00,1.115,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
269,2144,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25443385,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,568,20,588,1,,[],p1T8LyR-4YNCb4-a3bc4b913a1ea29f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:30.352244+00:00,2026-09-16T02:03:31.288772+00:00,0.937,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
270,2159,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15125825,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,659,20,679,1,,[],p1T8SN9-fdNmn-a3bc4c025958a2b1,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:48.505098+00:00,2026-09-16T02:03:49.834519+00:00,1.329,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
271,2164,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11567820,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1158,300,explicit_numeric,630,21,651,1,,[],p1T8UMN-fdNmn-a3bc4c2c28450a15,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:55.165868+00:00,2026-09-16T02:03:55.978592+00:00,0.813,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
272,2171,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19106867,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,574,300,explicit_numeric,452,20,472,1,,[],p1T8XFE-4YNCb4-a3bc4c691cf3530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:04.897997+00:00,2026-09-16T02:04:06.933928+00:00,2.036,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
273,2176,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22668712,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,929,300,explicit_numeric,494,21,515,1,,[],p1T8ZQx-fdNmn-a3bc4c968f3ea2a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:12.199509+00:00,2026-09-16T02:04:13.105290+00:00,0.906,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
274,2191,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25986020,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,607,20,627,1,,[],p1T8ezz-fdNmn-a3bc4d0c092cd866,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:31.001323+00:00,2026-09-16T02:04:32.071147+00:00,1.07,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
275,2196,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21904069,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,615,21,636,1,,[],p1T8gsy-4YNCb4-a3bc4d33b9d5dd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:37.352580+00:00,2026-09-16T02:04:39.296260+00:00,1.944,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
276,2203,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10966337,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,600,20,620,1,,[],p1T8jt4-fdNmn-a3bc4d72a89f8130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:47.390073+00:00,2026-09-16T02:04:48.304079+00:00,0.914,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
277,2208,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18714572,INCONCLUSIVE,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,1,short,1200,300,explicit_numeric,590,24,614,1,,[],p1T8moo-4YNCb4-a3bc4d9b5d9b5e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:53.914242+00:00,2026-09-16T02:04:55.368537+00:00,1.454,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
278,2223,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25255719,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,968,300,explicit_numeric,572,20,592,1,,[],p1T8sW3-4YNCb4-a3bc4e131a1e8ea6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:13.096720+00:00,2026-09-16T02:05:14.621638+00:00,1.525,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
279,2228,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24315783,SUPPORTED,SUPPORTED,0.4,ABSTAIN,full,clean,1,short,895,300,explicit_numeric,522,22,544,1,,[],p1T8uco-fdNmn-a3bc4e3f4c5553f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:20.157731+00:00,2026-09-16T02:05:21.482189+00:00,1.324,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",58
280,2235,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11483547,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,613,24,637,1,,[],p1T8xHF-fdNmn-a3bc4e774e74a29a,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:29.072878+00:00,2026-09-16T02:05:30.138486+00:00,1.066,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
281,2240,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17894828,SUPPORTED,REFUTED,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,632,21,653,1,,[],p1T8zEt-4YNCb4-a3bc4ea0be604e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:35.728951+00:00,2026-09-16T02:05:36.638888+00:00,0.91,"DECISION: REFUTED
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",56
282,2255,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21848798,SUPPORTED,INCONCLUSIVE,0.58,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,661,23,684,1,,[],p1T95Kr-4YNCb4-a3bc4f0bae84a837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:52.833787+00:00,2026-09-16T02:05:54.149635+00:00,1.316,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.58
ACTION: ABSTAIN",62
283,2260,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12765819,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1117,300,explicit_numeric,592,20,612,1,,[],p1T97W1-4YNCb4-a3bc4f396da7a266,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:00.196151+00:00,2026-09-16T02:06:01.419304+00:00,1.223,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
284,2267,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21850494,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,623,20,643,1,,[],p1T99ws-4YNCb4-a3bc4f6cedd6a315,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:08.398191+00:00,2026-09-16T02:06:09.645231+00:00,1.247,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
285,2272,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22449464,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,556,20,576,1,,[],p1T9BpF-fdNmn-a3bc4f93fdcff2b5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:14.654573+00:00,2026-09-16T02:06:15.652920+00:00,0.998,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
286,2287,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25793749,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,607,20,627,1,,[],p1T9GoS-4YNCb4-a3bc4ffc2d75a290,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:31.275572+00:00,2026-09-16T02:06:32.448130+00:00,1.173,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
287,2292,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20530150,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,953,300,explicit_numeric,569,21,590,1,,[],p1T9K4M-fdNmn-a3bc502c0c343189,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:39.011702+00:00,2026-09-16T02:06:40.433476+00:00,1.422,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
288,2299,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9107172,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,565,20,585,1,,[],p1T9Mjc-4YNCb4-a3bc5064b94e4e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:48.070013+00:00,2026-09-16T02:06:48.932745+00:00,0.863,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
289,2304,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17051586,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,586,24,610,1,,[],p1T9PQ4-4YNCb4-a3bc5087ba4e92ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:53.649857+00:00,2026-09-16T02:06:54.769539+00:00,1.12,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
290,2319,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27928673,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,569,20,589,1,,[],p1T9UrH-4YNCb4-a3bc50fa2aada311,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:07:11.972708+00:00,2026-09-16T02:07:13.105099+00:00,1.132,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
291,2324,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28011794,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,647,21,668,1,,[],p1T9X95-fdNmn-a3bc512a39daa26f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:07:19.665587+00:00,2026-09-16T02:07:20.471259+00:00,0.806,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
292,2331,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23455575,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1015,300,explicit_numeric,549,21,570,1,,[],p1T9aMQ-4YNCb4-a3bc516dfd14a273,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:07:30.484050+00:00,2026-09-16T02:07:31.635556+00:00,1.152,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
293,2336,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24519615,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,563,20,583,1,,[],p1T9cZP-4YNCb4-a3bc519c685ca2af,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:07:37.884725+00:00,2026-09-16T02:07:38.902671+00:00,1.018,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
294,2351,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23337545,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,881,300,explicit_numeric,517,20,537,1,,[],p1T9iBS-fdNmn-a3bc52124abedd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:07:56.731784+00:00,2026-09-16T02:07:57.745898+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
295,2356,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18158048,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,567,24,591,1,,[],p1T9jty-fdNmn-a3bc52366b992bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:02.570821+00:00,2026-09-16T02:08:03.480942+00:00,0.91,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
296,2363,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16778275,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1156,300,explicit_numeric,592,21,613,1,,[],p1T9nT2-4YNCb4-a3bc526c5e7baa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:11.171898+00:00,2026-09-16T02:08:12.392870+00:00,1.221,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
297,2368,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24739448,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,614,21,635,1,,[],p1T9pCD-fdNmn-a3bc5290c8e23189,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:17.043238+00:00,2026-09-16T02:08:18.019780+00:00,0.977,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
298,2383,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26859535,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,579,24,603,1,,[],p1T9utG-fdNmn-a3bc53087e2e80f3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:36.156591+00:00,2026-09-16T02:08:37.070007+00:00,0.913,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
299,2388,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26852225,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,548,20,568,1,,[],p1T9wps-fdNmn-a3bc53313a551801,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:42.709651+00:00,2026-09-16T02:08:43.724104+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
300,2395,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27858166,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,990,300,explicit_numeric,586,20,606,1,,[],p1T9zRk-4YNCb4-a3bc53681d3da26c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:51.416441+00:00,2026-09-16T02:08:52.531545+00:00,1.115,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
301,2400,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21342862,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1090,300,explicit_numeric,617,20,637,1,,[],p1TA2TC-fdNmn-a3bc53928a59a2ab,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:08:58.272239+00:00,2026-09-16T02:08:59.106094+00:00,0.834,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
302,2415,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25787073,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,598,21,619,1,,[],p1TA88E-fdNmn-a3bc5409bf1fff27,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:09:17.359987+00:00,2026-09-16T02:09:18.642422+00:00,1.282,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
303,2420,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15477551,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,792,300,explicit_numeric,516,20,536,1,,[],p1TA9zD-4YNCb4-a3bc54312f88a299,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:09:23.666307+00:00,2026-09-16T02:09:24.376825+00:00,0.711,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
304,2427,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24977765,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,563,24,587,1,,[],p1TACXh-fdNmn-a3bc546668a3b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:09:32.170478+00:00,2026-09-16T02:09:33.080885+00:00,0.91,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
305,2432,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18065862,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1045,300,explicit_numeric,528,20,548,1,,[],p1TAETf-4YNCb4-a3bc548f2d17efb9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:09:38.725219+00:00,2026-09-16T02:09:39.841625+00:00,1.116,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
306,2447,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28407529,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,649,20,669,1,,[],p1TAKTb-fdNmn-a3bc54f8187ddb3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:09:55.398638+00:00,2026-09-16T02:09:56.427529+00:00,1.029,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
307,2452,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21569408,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,525,20,545,1,,[],p1TAM41-fdNmn-a3bc55198e47a2b1,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:00.837308+00:00,2026-09-16T02:10:01.754487+00:00,0.917,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
308,2459,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24172579,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,610,20,630,1,,[],p1TAPLQ-fdNmn-a3bc55497d340682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:08.501331+00:00,2026-09-16T02:10:09.537113+00:00,1.036,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
309,2464,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17914515,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1137,300,explicit_numeric,607,20,627,1,,[],p1TAR7b-fdNmn-a3bc556eed1af3e9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:14.459896+00:00,2026-09-16T02:10:15.270905+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
310,2479,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20828836,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,635,24,659,1,,[],p1TAWHG-4YNCb4-a3bc55dbaf6ba313,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:31.874032+00:00,2026-09-16T02:10:33.703422+00:00,1.829,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
311,2484,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22954812,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1174,300,explicit_numeric,604,20,624,1,,[],p1TAYZE-fdNmn-a3bc560b79cadfaf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:39.443585+00:00,2026-09-16T02:10:40.665201+00:00,1.222,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
312,2491,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18399830,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,655,20,675,1,,[],p1TAaub-fdNmn-a3bc563cdf78a2ba,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:47.432176+00:00,2026-09-16T02:10:48.243192+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
313,2496,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19643525,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1047,300,explicit_numeric,528,21,549,1,,[],p1TAco6-4YNCb4-a3bc5664cc8c2bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:10:53.780019+00:00,2026-09-16T02:10:54.657109+00:00,0.877,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
314,2511,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15962678,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1181,300,explicit_numeric,580,20,600,1,,[],p1TAi6V-4YNCb4-a3bc56d3cb20a311,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:11:11.602288+00:00,2026-09-16T02:11:12.417506+00:00,0.815,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
315,2516,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19142546,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,582,21,603,1,,[],p1TAk3k-fdNmn-a3bc56fcf9abe407,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:11:18.155918+00:00,2026-09-16T02:11:19.173914+00:00,1.018,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
