row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
233,1858,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10798511,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,733,300,explicit_numeric,493,21,514,1,,[],p1T6Te6-fdNmn-a3bc42964ef35683,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:57:22.570453+00:00,2026-09-16T01:57:23.989542+00:00,1.419,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
234,1865,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8017535,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1027,300,explicit_numeric,526,20,546,1,,[],p1T6WEp-fdNmn-a3bc42cceabef867,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:57:31.268190+00:00,2026-09-16T01:57:32.183338+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
235,1878,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26298839,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1547,300,explicit_numeric,676,20,696,1,,[],p1T6bRk-4YNCb4-a3bc433a3ff4a290,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:57:48.778055+00:00,2026-09-16T01:57:49.589592+00:00,0.812,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
236,1885,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24183388,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1233,300,explicit_numeric,579,20,599,1,,[],p1T6fv2-4YNCb4-a3bc43989ed8fbd3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:03.881728+00:00,2026-09-16T01:58:05.050433+00:00,1.169,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
237,1890,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26194560,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,2132,300,explicit_numeric,830,20,850,1,,[],p1T6hfR-4YNCb4-a3bc43bd59d7a27e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:09.602072+00:00,2026-09-16T01:58:10.681197+00:00,1.079,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
238,1897,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21845457,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1637,300,explicit_numeric,637,20,657,1,,[],p1T6juT-fdNmn-a3bc43ec39c48130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:17.263976+00:00,2026-09-16T01:58:18.158924+00:00,0.895,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
239,1910,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17444776,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,560,300,explicit_numeric,500,20,520,1,,[],p1T6pgG-4YNCb4-a3bc4450cd75e407,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:33.329051+00:00,2026-09-16T01:58:34.336208+00:00,1.007,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
240,1917,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21889895,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1421,300,explicit_numeric,615,20,635,1,,[],p1T6rtz-4YNCb4-a3bc447f78157499,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:40.890039+00:00,2026-09-16T01:58:41.708608+00:00,0.819,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
241,1922,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17208539,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1391,300,explicit_numeric,655,21,676,1,,[],p1T6tqC-4YNCb4-a3bc44a83adf8f26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:47.352849+00:00,2026-09-16T01:58:48.468864+00:00,1.116,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
242,1929,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15280782,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1377,300,explicit_numeric,669,21,690,1,,[],p1T6w44-4YNCb4-a3bc44d6e96d0682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:58:54.819286+00:00,2026-09-16T01:58:56.034905+00:00,1.216,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
243,1942,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16392897,INCONCLUSIVE,SUPPORTED,0.05,COMMIT,full,clean,0,full,1183,300,explicit_numeric,578,20,598,1,,[],p1T71Mq-fdNmn-a3bc4531397ab225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:09.267834+00:00,2026-09-16T01:59:10.078468+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
244,1949,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19406119,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1285,300,explicit_numeric,593,20,613,1,,[],p1T73mD-fdNmn-a3bc4563b8672e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:17.361641+00:00,2026-09-16T01:59:18.067407+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
245,1954,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18955431,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1005,300,explicit_numeric,531,20,551,1,,[],p1T75yv-4YNCb4-a3bc4592985d83c2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:24.833156+00:00,2026-09-16T01:59:25.741977+00:00,0.909,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
246,1961,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18565233,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1795,300,explicit_numeric,743,20,763,1,,[],p1T78Fu-4YNCb4-a3bc45c27b8b18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:32.512360+00:00,2026-09-16T01:59:33.935168+00:00,1.423,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
247,1974,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17220021,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,1080,300,explicit_numeric,590,24,614,1,,[],p1T7Dac-4YNCb4-a3bc46326923530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:50.433749+00:00,2026-09-16T01:59:51.139648+00:00,0.706,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
248,1981,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20337202,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,861,300,explicit_numeric,577,20,597,1,,[],p1T7FpK-4YNCb4-a3bc46615a8c5933,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:59:57.905675+00:00,2026-09-16T01:59:58.716596+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
249,1986,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26708803,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1781,300,explicit_numeric,706,20,726,1,,[],p1T7Hfi-4YNCb4-a3bc46879de7f449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:03.943504+00:00,2026-09-16T02:00:05.169657+00:00,1.226,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
250,1993,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20363841,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1247,300,explicit_numeric,662,20,682,1,,[],p1T7LKn-fdNmn-a3bc46bfea0f0026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:13.062763+00:00,2026-09-16T02:00:14.073724+00:00,1.011,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
251,2006,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9381529,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1749,300,explicit_numeric,742,20,762,1,,[],p1T7RMV-fdNmn-a3bc4729affca314,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:29.967834+00:00,2026-09-16T02:00:31.587126+00:00,1.619,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
252,2013,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8165771,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1098,300,explicit_numeric,547,20,567,1,,[],p1T7Tvn-fdNmn-a3bc475fdf5031ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:38.661392+00:00,2026-09-16T02:00:40.702441+00:00,2.041,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
253,2018,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18319270,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,1315,300,explicit_numeric,678,24,702,1,,[],p1T7WPg-fdNmn-a3bc47939a3aa297,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:46.909673+00:00,2026-09-16T02:00:47.868013+00:00,0.958,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
254,2025,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28247485,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1468,300,explicit_numeric,690,20,710,1,,[],p1T7Yux-4YNCb4-a3bc47c8cb18a27f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:00:55.451486+00:00,2026-09-16T02:00:56.471106+00:00,1.02,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
255,2038,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22668852,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1410,300,explicit_numeric,670,21,691,1,,[],p1T7e1X-4YNCb4-a3bc48333affefec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:01:12.451091+00:00,2026-09-16T02:01:13.568490+00:00,1.117,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
256,2045,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19931500,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1280,300,explicit_numeric,616,20,636,1,,[],p1T7gaU-fdNmn-a3bc4869add1a28f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:01:21.160918+00:00,2026-09-16T02:01:22.479222+00:00,1.318,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
257,2050,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19309468,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1333,300,explicit_numeric,630,20,650,1,,[],p1T7igs-fdNmn-a3bc48961fb95e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:01:28.153863+00:00,2026-09-16T02:01:29.409008+00:00,1.255,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
258,2057,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25636371,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1274,300,explicit_numeric,633,20,653,1,,[],p1T7mLm-4YNCb4-a3bc48ce2c642e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:01:37.240300+00:00,2026-09-16T02:01:38.559396+00:00,1.319,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
259,2070,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25735444,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1336,300,explicit_numeric,625,21,646,1,,[],p1T7rSu-4YNCb4-a3bc49397dba4e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:01:54.445430+00:00,2026-09-16T02:01:55.868700+00:00,1.423,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
260,2077,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23831910,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1038,300,explicit_numeric,620,20,640,1,,[],p1T7uCX-4YNCb4-a3bc49735c8d2bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:03.650356+00:00,2026-09-16T02:02:04.565659+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
261,2082,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17971187,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,609,300,explicit_numeric,473,21,494,1,,[],p1T7wFb-4YNCb4-a3bc499e8dfda281,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:10.402630+00:00,2026-09-16T02:02:11.528756+00:00,1.126,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
262,2089,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10490564,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1511,300,explicit_numeric,715,20,735,1,,[],p1T7z1V-fdNmn-a3bc49d839b9a2a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:19.760336+00:00,2026-09-16T02:02:20.748430+00:00,0.988,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
263,2102,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23999452,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1582,300,explicit_numeric,791,20,811,1,,[],p1T84pi-fdNmn-a3bc4a3d7f0e255a,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:36.011034+00:00,2026-09-16T02:02:37.239439+00:00,1.228,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
264,2109,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24747511,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1227,300,explicit_numeric,533,20,553,1,,[],p1T87YN-4YNCb4-a3bc4a76c98c31ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:45.222484+00:00,2026-09-16T02:02:46.349929+00:00,1.128,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
265,2114,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22440363,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1632,300,explicit_numeric,817,21,838,1,,[],p1T89bf-fdNmn-a3bc4aa1deab46f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:02:52.088516+00:00,2026-09-16T02:02:53.108308+00:00,1.02,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
266,2121,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26784147,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1445,300,explicit_numeric,637,21,658,1,,[],p1T8CGH-4YNCb4-a3bc4ada2c1a8ea6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:01.094964+00:00,2026-09-16T02:03:02.626308+00:00,1.531,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
267,2134,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25103647,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1641,300,explicit_numeric,693,21,714,1,,[],p1T8H54-4YNCb4-a3bc4b3ec8cddd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:17.229454+00:00,2026-09-16T02:03:19.113465+00:00,1.884,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
268,2141,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22365295,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1236,300,explicit_numeric,605,21,626,1,,[],p1T8Kso-fdNmn-a3bc4b79f8405e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:26.697956+00:00,2026-09-16T02:03:27.820202+00:00,1.122,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
269,2146,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25443385,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1352,300,explicit_numeric,614,20,634,1,,[],p1T8Mdh-4YNCb4-a3bc4b9f285d530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:32.637335+00:00,2026-09-16T02:03:33.962416+00:00,1.325,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
270,2153,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15125825,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1474,300,explicit_numeric,734,20,754,1,,[],p1T8Q9i-fdNmn-a3bc4bd3cec12bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:41.040426+00:00,2026-09-16T02:03:42.255103+00:00,1.215,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
271,2166,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11567820,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1158,300,explicit_numeric,630,21,651,1,,[],p1T8Uz7-fdNmn-a3bc4c398ecdf429,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:03:57.318647+00:00,2026-09-16T02:03:58.232003+00:00,0.913,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
272,2173,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19106867,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,574,300,explicit_numeric,452,20,472,1,,[],p1T8YHf-fdNmn-a3bc4c7e8a329507,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:08.380623+00:00,2026-09-16T02:04:09.537933+00:00,1.157,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
273,2178,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22668712,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,929,300,explicit_numeric,494,21,515,1,,[],p1T8a64-4YNCb4-a3bc4ca4fad34e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:14.522200+00:00,2026-09-16T02:04:16.457311+00:00,1.935,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
274,2185,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25986020,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1311,300,explicit_numeric,622,20,642,1,,[],p1T8cgp-fdNmn-a3bc4cdb6b3d0aa4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:23.225389+00:00,2026-09-16T02:04:24.308539+00:00,1.083,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
275,2198,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21904069,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1580,300,explicit_numeric,698,21,719,1,,[],p1T8htd-fdNmn-a3bc4d48cab1ef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:40.738914+00:00,2026-09-16T02:04:42.175326+00:00,1.436,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
276,2205,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10966337,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,2193,300,explicit_numeric,817,20,837,1,,[],p1T8kbd-fdNmn-a3bc4d81ae81a286,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:49.775799+00:00,2026-09-16T02:04:51.171515+00:00,1.396,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
277,2210,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18714572,INCONCLUSIVE,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,1,full,1472,300,explicit_numeric,642,24,666,1,,[],p1T8ndp-4YNCb4-a3bc4daccb5b46f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:04:56.711073+00:00,2026-09-16T02:04:57.726959+00:00,1.016,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
278,2217,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25255719,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,968,300,explicit_numeric,572,20,592,1,,[],p1T8pyq-4YNCb4-a3bc4dde1986a25d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:04.595838+00:00,2026-09-16T02:05:06.019670+00:00,1.424,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
279,2230,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24315783,SUPPORTED,SUPPORTED,0.4,ABSTAIN,full,clean,1,full,895,300,explicit_numeric,522,22,544,1,,[],p1T8vPZ-fdNmn-a3bc4e4f9fa5530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:22.723755+00:00,2026-09-16T02:05:24.553016+00:00,1.829,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",58
280,2237,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11483547,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1836,300,explicit_numeric,778,21,799,1,,[],p1T8xyH-4YNCb4-a3bc4e861b4318fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:31.518254+00:00,2026-09-16T02:05:32.849169+00:00,1.331,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
281,2242,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17894828,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1442,300,explicit_numeric,685,20,705,1,,[],p1T8zse-4YNCb4-a3bc4eae1a71f449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:37.881244+00:00,2026-09-16T02:05:38.647268+00:00,0.766,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
282,2249,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21848798,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1328,300,explicit_numeric,717,20,737,1,,[],p1T93Eg-4YNCb4-a3bc4edfaa27aa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:05:45.760437+00:00,2026-09-16T02:05:46.719570+00:00,0.959,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
283,2262,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12765819,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1117,300,explicit_numeric,592,20,612,1,,[],p1T98Hp-fdNmn-a3bc4f49abeddd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:02.752510+00:00,2026-09-16T02:06:03.877695+00:00,1.125,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
284,2269,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21850494,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1430,300,explicit_numeric,706,20,726,1,,[],p1T9Ag7-fdNmn-a3bc4f7bf86d92ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:10.840490+00:00,2026-09-16T02:06:11.662124+00:00,0.822,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
285,2274,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22449464,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1207,300,explicit_numeric,560,20,580,1,,[],p1T9CSq-fdNmn-a3bc4fa12d45f429,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:16.789914+00:00,2026-09-16T02:06:17.726997+00:00,0.937,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
286,2281,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25793749,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,2321,300,explicit_numeric,894,20,914,1,,[],p1T9EcF-fdNmn-a3bc4fce885aef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:24.045550+00:00,2026-09-16T02:06:24.867605+00:00,0.822,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
287,2294,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20530150,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,953,300,explicit_numeric,569,21,590,1,,[],p1T9Ksj-4YNCb4-a3bc503d9f2b88df,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:41.773240+00:00,2026-09-16T02:06:43.140576+00:00,1.367,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
288,2301,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9107172,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1528,300,explicit_numeric,628,20,648,1,,[],p1T9NSN-fdNmn-a3bc5073381ca286,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:06:50.378121+00:00,2026-09-16T02:06:51.188596+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
